"Full_key","Key","Time","Survival","Time_hours","Time_std","Survival_corrected","Standardized_Survival","Host_taxa","Pathogen_taxa","Max_num_host","Data"
"3R5CQ6F8.csv","3R5CQ6F8",19.0103092783505,14.6031746031746,456.247422680412,0.674305216967333,14.6031746031746,0.00370370370370386,"Fish","RNA virus","25","raw"
"3R5CQ6F8.csv","3R5CQ6F8",20,14.2857142857143,480,0.709410043881033,14.2857142857143,0,"Fish","RNA virus","25","raw"
"3R5CQ6F8.csv","3R5CQ6F8",20.9896907216495,14.6031746031746,503.752577319588,0.744514870794734,14.6031746031746,0.00370370370370386,"Fish","RNA virus","25","raw"
"3R5CQ6F8.csv","3R5CQ6F8",21.979381443299,14.2857142857143,527.505154639175,0.779619697708435,14.2857142857143,0,"Fish","RNA virus","25","raw"
"3R5CQ6F8.csv","3R5CQ6F8",23.0240549828179,14.2857142857143,552.577319587629,0.816674792784008,14.2857142857143,0,"Fish","RNA virus","25","raw"
"3R5CQ6F8.csv","3R5CQ6F8",23.9587628865979,14.6031746031746,575.010309278351,0.849829351535836,14.6031746031746,0.00370370370370386,"Fish","RNA virus","25","raw"
"3R5CQ6F8.csv","3R5CQ6F8",25.0034364261168,14.9206349206349,600.082474226804,0.886884446611409,14.9206349206349,0.00740740740740755,"Fish","RNA virus","25","raw"
"3R5CQ6F8.csv","3R5CQ6F8",25.9931271477663,14.9206349206349,623.835051546392,0.92198927352511,14.9206349206349,0.00740740740740755,"Fish","RNA virus","25","raw"
"3R5CQ6F8.csv","3R5CQ6F8",27.0927835051546,14.9206349206349,650.226804123711,0.960994636762554,14.9206349206349,0.00740740740740755,"Fish","RNA virus","25","raw"
"3R5CQ6F8.csv","3R5CQ6F8",28.192439862543,14.9206349206349,676.618556701031,1,14.9206349206349,0.00740740740740755,"Fish","RNA virus","25","raw"
"3X7F3DH4.csv","3X7F3DH4",0.0495049504950491,0,1.18811881188118,0.00450045004500446,100,1,"Fish","RNA virus","5","raw"
"3X7F3DH4.csv","3X7F3DH4",1.01980198019802,0,24.4752475247525,0.0927092709270926,81.0485148514852,0.810485148514852,"Fish","RNA virus","5","raw"
"3X7F3DH4.csv","3X7F3DH4",2.02970297029703,0,48.7128712871287,0.184518451845184,80.6727722772277,0.806727722772277,"Fish","RNA virus","5","raw"
"3X7F3DH4.csv","3X7F3DH4",3.03960396039604,0,72.950495049505,0.276327632763276,60.8,0.608,"Fish","RNA virus","5","raw"
"3X7F3DH4.csv","3X7F3DH4",4.02970297029703,0,96.7128712871287,0.366336633663366,40.6227722772277,0.406227722772277,"Fish","RNA virus","5","raw"
"3X7F3DH4.csv","3X7F3DH4",5.01980198019802,0.274257425742576,120.475247524752,0.456345634563456,40.2470297029703,0.402470297029703,"Fish","RNA virus","5","raw"
"3X7F3DH4.csv","3X7F3DH4",5.99009900990099,40.2470297029703,143.762376237624,0.544554455445544,0.274257425742576,0.00274257425742576,"Fish","RNA virus","5","raw"
"3X7F3DH4.csv","3X7F3DH4",7,40.6227722772277,168,0.636363636363636,0,0,"Fish","RNA virus","5","raw"
"3X7F3DH4.csv","3X7F3DH4",8.02970297029703,60.8,192.712871287129,0.72997299729973,0,0,"Fish","RNA virus","5","raw"
"3X7F3DH4.csv","3X7F3DH4",9,80.6727722772277,216,0.818181818181818,0,0,"Fish","RNA virus","5","raw"
"3X7F3DH4.csv","3X7F3DH4",10.009900990099,81.0485148514852,240.237623762376,0.90999099909991,0,0,"Fish","RNA virus","5","raw"
"3X7F3DH4.csv","3X7F3DH4",11,100,264,1,0,0,"Fish","RNA virus","5","raw"
"4DL6XEZ8_1.csv","4DL6XEZ8",2.50064839629982,99.5348837209302,60.0155615111956,0.55511131013306,99.5348837209302,1,"Mice","Gram-negative bacteria","8","probability"
"4DL6XEZ8_1.csv","4DL6XEZ8",2.99778104377395,47.6744186046512,71.9467450505749,0.665468270214944,47.6744186046512,0.443890274314215,"Mice","Gram-negative bacteria","8","probability"
"4DL6XEZ8_1.csv","4DL6XEZ8",3.49566294919455,19.7674418604651,83.8959107806691,0.775991555783009,19.7674418604651,0.144638403990025,"Mice","Gram-negative bacteria","8","probability"
"4DL6XEZ8_1.csv","4DL6XEZ8",4.00288176133253,6.51162790697674,96.0691622719806,0.888587512794268,6.51162790697674,0.0024937655860348,"Mice","Gram-negative bacteria","8","probability"
"4DL6XEZ8_1.csv","4DL6XEZ8",4.50476931500533,6.27906976744187,108.114463560128,1,6.27906976744187,0,"Mice","Gram-negative bacteria","8","probability"
>>>>>>> upstream/main
"4SCACQZH_1.csv","4SCACQZH",0,100,0,0,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",1.8392137535152,100,1.8392137535152,0.0769426689791512,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",3.83874989128229,100,3.83874989128229,0.160592351821082,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",5.64824747050126,100,5.64824747050126,0.236291858194564,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",7.74345519380744,100,7.74345519380744,0.323943918205965,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",9.74342620241788,100,9.74342620241788,0.407611793671393,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",11.6481604963326,100,11.6481604963326,0.487295484590848,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",13.7438030904821,100,13.7438030904821,0.574965737225746,100,1,"Mice","Gram-positive bacteria","20","raw"
<<<<<<< HEAD
"4SCACQZH_1.csv","4SCACQZH",15.5859159829531,80,15.5859159829531,0.652029690361548,80,0.8,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",17.9663989795031,81,17.9663989795031,0.751616111387369,80,0.8,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",19.9189690661873,51,19.9189690661873,0.83330099089156,51,0.51,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",21.839358710463,41,21.839358710463,0.913639616256928,41,0.41,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",23.9036906038906,0,23.9036906038906,1,0,0,"Mice","Gram-positive bacteria","20","raw"
=======
"4SCACQZH_1.csv","4SCACQZH",15.5859159829531,80.4174760096251,15.5859159829531,0.652029690361548,80.4174760096251,0.803744047325037,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",17.9663989795031,80.7131881831096,17.9663989795031,0.751616111387369,80.7131881831096,0.80670767317599,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",19.9189690661873,50.5940335720291,19.9189690661873,0.83330099089156,50.5940335720291,0.50485366370982,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",21.839358710463,40.7485576783695,21.839358710463,0.913639616256928,40.7485576783695,0.406182355966331,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_1.csv","4SCACQZH",23.9036906038906,0.219464818948751,23.9036906038906,1,0.219464818948751,0,"Mice","Gram-positive bacteria","20","raw"
>>>>>>> upstream/main
"4SCACQZH_2.csv","4SCACQZH",0,100,0,0,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",1.84008349520192,100,1.84008349520192,0.0400856406628941,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",3.84005450381237,100,3.84005450381237,0.0836543805578012,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",5.84002551242281,100,5.84002551242281,0.127223120452708,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",7.93523323572899,100,7.93523323572899,0.172866562247373,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",9.93433450265272,100,9.93433450265272,0.216416355092967,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",11.8395036674108,100,11.8395036674108,0.257919866612773,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",13.8390398051779,100,13.8390398051779,0.301479132983024,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",15.6489722552402,100,15.6489722552402,0.340907942603072,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",17.9346534079378,100,17.9346534079378,0.390700788197251,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",19.7441509871568,100,19.7441509871568,0.430120124292644,100,1,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",21.7436871249239,100,21.7436871249239,0.473679390662894,100,1,"Mice","Gram-positive bacteria","20","raw"
<<<<<<< HEAD
"4SCACQZH_2.csv","4SCACQZH",23.760183225582,91,23.760183225582,0.517608124494745,91,0.91,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",29.7918418229786,71,29.7918418229786,0.649005911479386,71,0.71,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",37.8556518713942,30,37.8556518713942,0.824673479183509,30,0.3,"Mice","Gram-positive bacteria","20","raw"
"4SCACQZH_2.csv","4SCACQZH",45.9038065694489,0,45.9038065694489,1,0,0,"Mice","Gram-positive bacteria","20","raw"
"53R259IA.csv","53R259IA",0,100,0,0,100,1,"Mice","RNA virus","10","probability"
"53R259IA.csv","53R259IA",2.98357476566862,91,71.6057943760468,0.42700286378718,91,0.91,"Mice","RNA virus","10","probability"
"53R259IA.csv","53R259IA",4.00311462404137,70,96.0747509769929,0.572917236129977,70,0.7,"Mice","RNA virus","10","probability"
"53R259IA.csv","53R259IA",4.98369229865131,50,119.608615167631,0.713255423743782,50,0.5,"Mice","RNA virus","10","probability"
"53R259IA.csv","53R259IA",6.02606293891223,20,144.625510533894,0.862437288948137,20,0.2,"Mice","RNA virus","10","probability"
"53R259IA.csv","53R259IA",6.98724767137778,0,167.693944113067,1,0,0,"Mice","RNA virus","10","probability"
"575DA7SF_3.csv","575DA7SF",0.124679526309363,100,2.99230863142471,0,100,1,"Mice","Protozoan parasite","26","probability"
"575DA7SF_3.csv","575DA7SF",2.04340129410328,83,49.0416310584788,0.128985596454512,83,0.83,"Mice","Protozoan parasite","26","probability"
"575DA7SF_3.csv","575DA7SF",3.07853131485777,75,73.8847515565865,0.198571956173827,75,0.75,"Mice","Protozoan parasite","26","probability"
"575DA7SF_3.csv","575DA7SF",9.1125930899768,67,218.702234159443,0.604210267142681,67,0.67,"Mice","Protozoan parasite","26","probability"
"575DA7SF_3.csv","575DA7SF",11.0221584666097,42,264.531803198633,0.732580327465222,42,0.42,"Mice","Protozoan parasite","26","probability"
"575DA7SF_3.csv","575DA7SF",12.0568306678061,34,289.363936027347,0.802135910377939,34,0.34,"Mice","Protozoan parasite","26","probability"
"575DA7SF_3.csv","575DA7SF",13.0159626419241,25,312.383103406177,0.866613320201896,25,0.25,"Mice","Protozoan parasite","26","probability"
"575DA7SF_3.csv","575DA7SF",14.0401049932853,8,336.962519838847,0.935461036562846,8,0.08,"Mice","Protozoan parasite","26","probability"
"575DA7SF_3.csv","575DA7SF",15.0001526065194,0,360.003662556464,1,0,0,"Mice","Protozoan parasite","26","probability"
"575DA7SF_4.csv","575DA7SF",0,100,0,0,100,1,"Mice","Protozoan parasite","26","probability"
"575DA7SF_4.csv","575DA7SF",1.77914110429448,83,42.6993865030674,0.117831640349995,83,0.83,"Mice","Protozoan parasite","26","probability"
"575DA7SF_4.csv","575DA7SF",2.82740083824333,76,67.85762011784,0.187257366991853,76,0.76,"Mice","Protozoan parasite","26","probability"
"575DA7SF_4.csv","575DA7SF",8.92744335783271,67,214.258640587985,0.591260183043347,67,0.67,"Mice","Protozoan parasite","26","probability"
"575DA7SF_4.csv","575DA7SF",10.88820385106,43,261.316892425439,0.721120386201348,43,0.43,"Mice","Protozoan parasite","26","probability"
"575DA7SF_4.csv","575DA7SF",11.9387414201543,34,286.529794083703,0.790696972744645,34,0.34,"Mice","Protozoan parasite","26","probability"
"575DA7SF_4.csv","575DA7SF",12.9883678551904,26,311.72082852457,0.860213215327366,26,0.26,"Mice","Protozoan parasite","26","probability"
"575DA7SF_4.csv","575DA7SF",14.1222741906092,10,338.934580574622,0.935311274263301,10,0.1,"Mice","Protozoan parasite","26","probability"
"575DA7SF_4.csv","575DA7SF",15.0990099009901,0,362.376237623762,1,0,0,"Mice","Protozoan parasite","26","probability"
"575DA7SF_5.csv","575DA7SF",0.0500549383469657,100,1.20131852032718,0,100,1,"Mice","Protozoan parasite","26","probability"
"575DA7SF_5.csv","575DA7SF",1.8241057257966,87,43.7785374191185,0.0678574555643113,87,0.87,"Mice","Protozoan parasite","26","probability"
"575DA7SF_5.csv","575DA7SF",3.0565559760713,57,73.3573434257112,0.114998686629892,57,0.57,"Mice","Protozoan parasite","26","probability"
"575DA7SF_5.csv","575DA7SF",7.96392381882554,43,191.134171651813,0.302705542421854,43,0.43,"Mice","Protozoan parasite","26","probability"
"575DA7SF_5.csv","575DA7SF",10.9882798193139,15,263.718715663533,0.418387181507749,15,0.15,"Mice","Protozoan parasite","26","probability"
"575DA7SF_5.csv","575DA7SF",12.0238676596264,7,288.572823831034,0.457998423955871,7,0.07,"Mice","Protozoan parasite","26","probability"
"575DA7SF_5.csv","575DA7SF",26.193840800879,0,628.652179221096,1,0,0,"Mice","Protozoan parasite","26","probability"
"575DA7SF_6.csv","575DA7SF",0,100,0,0,100,1,"Mice","Protozoan parasite","26","probability"
"575DA7SF_6.csv","575DA7SF",1.84975399380429,86,44.3940958513029,0.0708989104116222,86,0.86,"Mice","Protozoan parasite","26","probability"
"575DA7SF_6.csv","575DA7SF",2.99869404118326,58,71.9686569883982,0.114936440677966,58,0.58,"Mice","Protozoan parasite","26","probability"
"575DA7SF_6.csv","575DA7SF",7.91836238838608,42,190.040697321266,0.3035015831626,42,0.42,"Mice","Protozoan parasite","26","probability"
"575DA7SF_6.csv","575DA7SF",10.9966288039847,15,263.919091295633,0.421487940026076,15,0.15,"Mice","Protozoan parasite","26","probability"
"575DA7SF_6.csv","575DA7SF",11.9719978132783,7,287.327947518678,0.458872695101509,7,0.07,"Mice","Protozoan parasite","26","probability"
"575DA7SF_6.csv","575DA7SF",26.0900200449493,0,626.160481078783,1,0,0,"Mice","Protozoan parasite","26","probability"
"59BLIYRR.csv","59BLIYRR",9.43673537791185,100,9.43673537791185,0,100,1,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",9.43673537791185,100,9.43673537791185,0,100,1,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",12.4568180548573,95,12.4568180548573,0.214108910891089,95,0.94949494949495,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",12.4568180548573,95,12.4568180548573,0.214108910891089,95,0.94949494949495,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",13.5391598234736,94,13.5391598234736,0.290841584158416,94,0.939393939393939,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",13.5391598234736,94,13.5391598234736,0.290841584158416,94,0.939393939393939,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",15.4769007318027,72,15.4769007318027,0.428217821782178,72,0.717171717171717,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",15.4769007318027,72,15.4769007318027,0.428217821782178,72,0.717171717171717,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",16.4894139992179,53,16.4894139992179,0.5,53,0.525252525252525,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",16.4894139992179,53,16.4894139992179,0.5,53,0.525252525252525,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",17.5019272666332,23,17.5019272666332,0.571782178217822,23,0.222222222222222,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",17.5019272666332,23,17.5019272666332,0.571782178217822,23,0.222222222222222,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",18.5318976593486,10,18.5318976593486,0.64480198019802,10,0.0909090909090909,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",18.5318976593486,10,18.5318976593486,0.64480198019802,10,0.0909090909090909,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",19.5269538014636,4,19.5269538014636,0.715346534653466,4,0.0303030303030303,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",19.5269538014636,4,19.5269538014636,0.715346534653466,4,0.0303030303030303,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",20.5394670688788,1,20.5394670688788,0.787128712871287,1,0,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",20.5394670688788,1,20.5394670688788,0.787128712871287,1,0,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",23.542092620524,1,23.542092620524,1,1,0,"Moth larvae","Gram-negative bacteria","71","probability"
"59BLIYRR.csv","59BLIYRR",23.542092620524,1,23.542092620524,1,1,0,"Moth larvae","Gram-negative bacteria","71","probability"
"59XSYFHS.csv","59XSYFHS",2.10835824,99,50.60059776,0,99,1,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",2.10835824,99,50.60059776,0,99,1,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",19.8949195,99,477.478068,0.0676463470373365,99,1,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",19.8949195,99,477.478068,0.0676463470373365,99,1,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",45.9789839,99,1103.4956136,0.166849989987409,99,1,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",45.9789839,99,1103.4956136,0.166849989987409,99,1,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",79.1834571,99,1900.4029704,0.293134170748673,99,1,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",79.1834571,99,1900.4029704,0.293134170748673,99,1,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",105.270414,99,2526.489936,0.392348814535611,99,1,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",105.270414,99,2526.489936,0.392348814535611,99,1,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",107.147402,89,2571.537648,0.399487427771574,89,0.888888888888889,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",107.147402,89,2571.537648,0.399487427771574,89,0.888888888888889,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",110.901379,69,2661.633096,0.41376465804673,69,0.666666666666667,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",110.901379,69,2661.633096,0.41376465804673,69,0.666666666666667,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",117.524342,59,2820.584208,0.438953296084425,59,0.555555555555556,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",117.524342,59,2820.584208,0.438953296084425,59,0.555555555555556,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",130.66326,49,3135.91824,0.488923596342628,49,0.444444444444444,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",130.66326,49,3135.91824,0.488923596342628,49,0.444444444444444,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",164.553167,40,3949.276008,0.617814638094509,40,0.344444444444444,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",164.553167,40,3949.276008,0.617814638094509,40,0.344444444444444,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",172.359009,30,4136.616216,0.647502034614381,30,0.233333333333333,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",172.359009,30,4136.616216,0.647502034614381,30,0.233333333333333,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",192.031235,19,4608.74964,0.722319994507822,19,0.111111111111111,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",192.031235,19,4608.74964,0.722319994507822,19,0.111111111111111,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",217.027861,9,5208.668664,0.817387861333841,9,0,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",217.027861,9,5208.668664,0.817387861333841,9,0,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",265.0429,10,6361.0296,1,9,0,"Mice","Protozoan parasite","10","raw"
"59XSYFHS.csv","59XSYFHS",265.0429,10,6361.0296,1,9,0,"Mice","Protozoan parasite","10","raw"
"5NVSCRNB_1.csv","5NVSCRNB",0.11728306231112,99,2.81479349546689,0,99,1,"Mice","RNA virus","22","probability"
"5NVSCRNB_1.csv","5NVSCRNB",13.0833573175996,70,314.000575622392,0.768003835704011,70,0.707070707070707,"Mice","RNA virus","22","probability"
"5NVSCRNB_1.csv","5NVSCRNB",14.0406893078141,34,336.976543387538,0.824708326674125,34,0.343434343434343,"Mice","RNA virus","22","probability"
"5NVSCRNB_1.csv","5NVSCRNB",16.0265865592172,22,384.638077421212,0.94233658302701,22,0.222222222222222,"Mice","RNA virus","22","probability"
"5NVSCRNB_1.csv","5NVSCRNB",17.0001079291984,0,408.002590300763,1,0,0,"Mice","RNA virus","22","probability"
"5NVSCRNB_2.csv","5NVSCRNB",0.0650219685874411,100,1.56052724609859,0,100,1,"Mice","RNA virus","22","probability"
"5NVSCRNB_2.csv","5NVSCRNB",13.0336851674158,71,312.808444017979,0.767105793789488,71,0.707070707070707,"Mice","RNA virus","22","probability"
"5NVSCRNB_2.csv","5NVSCRNB",13.9749255088127,35,335.398212211505,0.8227808397186,35,0.343434343434343,"Mice","RNA virus","22","probability"
"5NVSCRNB_2.csv","5NVSCRNB",15.9668703600828,23,383.204888641988,0.940605816193933,23,0.222222222222222,"Mice","RNA virus","22","probability"
"5NVSCRNB_2.csv","5NVSCRNB",16.9709863138225,1,407.303671531741,1,1,0,"Mice","RNA virus","22","probability"
"72SE5ARY_1.csv","72SE5ARY",2.44275534441805,100,58.6261282660333,0,100,1,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",4.19730799683294,55,100.735391923991,0.0442619283500048,55,0.457831325301205,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",6.2381631037213,50,149.715914489311,0.095746380748458,50,0.397590361445783,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",8.06365795724465,39,193.527790973872,0.14179796107507,39,0.265060240963855,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",10.1982581155978,35,244.758194774347,0.195647310728324,35,0.216867469879518,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",12.2606492478226,35,294.255581947743,0.247675050333962,35,0.216867469879518,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",14.1000791765637,27,338.40190023753,0.294078169441692,27,0.120481927710843,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",16.1384006334125,22,387.3216152019,0.345498705698124,22,0.0602409638554217,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",18.0842438638163,17,434.021852731591,0.394586302770765,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",20.0528899445764,17,481.269358669834,0.4442491451216,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",22.1140142517815,17,530.736342042755,0.496244926656227,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",24.1751385589865,17,580.203325415677,0.548240708190854,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",26.0513064133017,17,625.23135391924,0.595570611357898,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",28.0199524940617,17,672.478859857482,0.645233453708734,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",30.1760886777514,17,724.226128266033,0.699626090569173,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",32.3334916864608,17,776.003800475059,0.754050685500623,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",34.1133808392716,17,818.721140142518,0.798951775270845,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",36.1770387965162,17,868.248931116389,0.851011472947493,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",38.0519398258115,17,913.246555819477,0.898309418043527,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",40.1143309580364,17,962.743942992874,0.950337157649165,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_1.csv","72SE5ARY",42.0829770387965,17,1009.99144893112,1,17,0,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",1.6727420306966,100,40.1458087367183,0,100,1,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",3.77636757182212,50,90.6328217237309,0.0518962378640772,50,0.411764705882353,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",5.87691853600945,42,141.046044864227,0.103716626213592,42,0.317647058823529,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",7.88215761511217,35,189.171782762692,0.15318567961165,35,0.235294117647059,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",9.88186245572609,30,237.164698937426,0.202518203883494,30,0.176470588235294,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",11.9793388429752,24,287.504132231405,0.254262742718446,24,0.105882352941176,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",13.872663321527,24,332.943919716647,0.300970873786407,24,0.105882352941176,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",15.9603010625738,22,383.047225501771,0.352472694174757,22,0.0823529411764706,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",17.9489374262102,22,430.774498229044,0.401532160194174,22,0.0823529411764706,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",19.9424931129477,20,478.619834710744,0.450712985436893,20,0.0588235294117647,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",21.8395070838253,19,524.148170011807,0.49751213592233,19,0.0470588235294118,"Other insects","Fungi","NA","raw"
"72SE5ARY_2.csv","72SE5ARY",24.0206119637938,17,576.494687131051,0.551319781553397,17,0.0235294117647059,"Other insects","Fungi","NA","raw"
